"scientificName","catalogNumber","institutionCode","year","month","day","decimalLongitude","decimalLatitude"
"Saxegothaea conspicua Lindl.","37812734","iNaturalist",2020,1,19,-72.57883,-42.658399
"Saxegothaea conspicua Lindl.","37812722","iNaturalist",2020,1,19,-72.578882,-42.658425
"Saxegothaea conspicua Lindl.","37975115","iNaturalist",2019,12,12,-74.010027,-43.128513
"Saxegothaea conspicua Lindl.","37703306","iNaturalist",2020,1,17,-72.581113,-41.589141
"Saxegothaea conspicua Lindl.","","UChile",2013,3,7,-73.629,-39.981
"Saxegothaea conspicua Lindl.","","UCR",2006,1,18,-71.96028,-39.36083
"Saxegothaea conspicua Lindl.","20502573","iNaturalist",2019,2,19,-72.625307,-41.595938
"Saxegothaea conspicua Lindl.","19921937","iNaturalist",2019,1,26,-73.310836,-39.70346
"Saxegothaea conspicua Lindl.","19442891","iNaturalist",2018,12,2,-72.583767,-41.589932
"Saxegothaea conspicua Lindl.","MA-01-00686532","MA",2001,12,30,-71.771944,-39.409444
"Saxegothaea conspicua Lindl.","20171854","E",2013,1,20,-71.946472,-39.85225
"Saxegothaea conspicua Lindl.","E00843063","RBGE",2017,3,1,-71.872778,-39.191389
"Saxegothaea conspicua Lindl.","E00843098","RBGE",2017,3,12,-72.403056,-42.386667
"Saxegothaea conspicua Lindl.","E00843073","RBGE",2017,3,14,-72.599444,-41.571389
"Saxegothaea conspicua Lindl.","E00843106","RBGE",2017,3,6,-71.71,-38.961111
"Saxegothaea conspicua Lindl.","E00813548","RBGE",2017,3,4,-71.689167,-39.015833
"Saxegothaea conspicua Lindl.","20170320","E",2017,3,4,-71.687972,-39.017167
"Saxegothaea conspicua Lindl.","20170328","E",2017,3,6,-71.694944,-38.99675
"Saxegothaea conspicua Lindl.","20170327","E",2017,3,5,-71.686722,-39.017611
"Saxegothaea conspicua Lindl.","20170331","E",2017,3,14,-72.599333,-41.571417
"Saxegothaea conspicua Lindl.","20170330","E",2017,3,6,-71.71025,-38.961111
"Saxegothaea conspicua Lindl.","20170329","E",2017,3,6,-71.710111,-38.961139
"Saxegothaea conspicua Lindl.","20170321","E",2017,3,4,-71.688194,-39.017194
"Saxegothaea conspicua Lindl.","20170324","E",2017,3,4,-71.68775,-39.0175
"Saxegothaea conspicua Lindl.","20170326","E",2017,3,4,-71.689028,-39.015889
"Saxegothaea conspicua Lindl.","20170325","E",2017,3,4,-71.68725,-39.017417
"Saxegothaea conspicua Lindl.","20170322","E",2017,3,4,-71.688278,-39.017417
"Saxegothaea conspicua Lindl.","20170323","E",2017,3,4,-71.688111,-39.017472
"Saxegothaea conspicua Lindl.","2837470","iNaturalist",2016,3,17,-71.718922,-39.158014
"Saxegothaea conspicua Lindl.","2836215","iNaturalist",2016,3,16,-71.718413,-39.156564
"Gomortega keule (Molina) Baill.","E00322194","RBGE",2004,10,12,-72.9,-36.683333
"Gomortega keule (Molina) Baill.","E00158680","RBGE",2003,2,4,-72.915556,-36.69
"Gomortega keule (Molina) Baill.","E00158529","RBGE",2003,1,27,-72.688611,-35.988333
"Gomortega keule (Molina) Baill.","E00158701","RBGE",2003,2,7,-73.227222,-37.679167
"Gomortega keule (Molina) Gunckel","271987094","iNaturalist",2025,4,20,-72.947195,-36.653355
"Gomortega keule (Molina) Gunckel","271987105","iNaturalist",2025,4,20,-72.893838,-36.688106
"Gomortega keule (Molina) Gunckel","260307328","iNaturalist",2025,2,1,-72.828953,-36.660464
"Gomortega keule (Molina) Gunckel","258992318","iNaturalist",2025,1,19,-72.863823,-36.74466
"Gomortega keule (Molina) Gunckel","253648555","iNaturalist",2024,11,29,-72.898403,-36.765846
"Gomortega keule (Molina) Gunckel","252264299","iNaturalist",2024,11,15,-72.883965,-36.671171
"Gomortega keule (Molina) Gunckel","245148372","iNaturalist",2024,10,1,-72.82069,-36.659429
"Gomortega keule (Molina) Gunckel","245148371","iNaturalist",2024,10,1,-72.802444,-36.676136
"Gomortega keule (Molina) Gunckel","245148368","iNaturalist",2024,10,1,-72.985508,-36.679879
"Gomortega keule (Molina) Gunckel","206505532","iNaturalist",2024,4,10,-72.800144,-36.637971
"Gomortega keule (Molina) Gunckel","201012318","iNaturalist",2024,2,22,-72.873883,-36.412339
"Gomortega keule (Molina) Gunckel","144368360","iNaturalist",2022,12,13,-72.949586,-36.710736
"Gomortega keule (Molina) Gunckel","191698867","iNaturalist",2023,11,21,-72.649506,-36.058402
"Gomortega keule (Molina) Gunckel","198079513","iNaturalist",2024,1,31,-72.475692,-35.83097
"Gomortega keule (Molina) Gunckel","78","LEPUDEC",2004,NA,NA,-72.892886,-36.588895
"Gomortega keule (Molina) Gunckel","79","LEPUDEC",2004,NA,NA,-72.892873,-36.588958
"Gomortega keule (Molina) Gunckel","72","LEPUDEC",2004,NA,NA,-72.89292,-36.589283
"Gomortega keule (Molina) Gunckel","73","LEPUDEC",2004,NA,NA,-72.892922,-36.58922
"Gomortega keule (Molina) Gunckel","70","LEPUDEC",2004,NA,NA,-72.892937,-36.5895
"Gomortega keule (Molina) Gunckel","71","LEPUDEC",2004,NA,NA,-72.892931,-36.589301
"Gomortega keule (Molina) Gunckel","76","LEPUDEC",2004,NA,NA,-72.892906,-36.588571
"Gomortega keule (Molina) Gunckel","77","LEPUDEC",2004,NA,NA,-72.892914,-36.588265
"Gomortega keule (Molina) Gunckel","74","LEPUDEC",2004,NA,NA,-72.8929,-36.589211
"Gomortega keule (Molina) Gunckel","75","LEPUDEC",2004,NA,NA,-72.892912,-36.588778
"Gomortega keule (Molina) Gunckel","80","LEPUDEC",2004,NA,NA,-72.892877,-36.588814
"Gomortega keule (Molina) Gunckel","89","LEPUDEC",2004,NA,NA,-72.89285,-36.588588
"Gomortega keule (Molina) Gunckel","83","LEPUDEC",2004,NA,NA,-72.892857,-36.589147
"Gomortega keule (Molina) Gunckel","84","LEPUDEC",2004,NA,NA,-72.892858,-36.58912
"Gomortega keule (Molina) Gunckel","81","LEPUDEC",2004,NA,NA,-72.892856,-36.589174
"Gomortega keule (Molina) Gunckel","82","LEPUDEC",2004,NA,NA,-72.892857,-36.589156
"Gomortega keule (Molina) Gunckel","87","LEPUDEC",2004,NA,NA,-72.892839,-36.588975
"Gomortega keule (Molina) Gunckel","88","LEPUDEC",2004,NA,NA,-72.89285,-36.588579
"Gomortega keule (Molina) Gunckel","85","LEPUDEC",2004,NA,NA,-72.892858,-36.588705
"Gomortega keule (Molina) Gunckel","86","LEPUDEC",2004,NA,NA,-72.892833,-36.5892
"Gomortega keule (Molina) Gunckel","215","LEPUDEC",2015,1,23,-72.668497,-36.008631
"Gomortega keule (Molina) Gunckel","214","LEPUDEC",2010,NA,NA,-72.669,-36.007
"Gomortega keule (Molina) Gunckel","213","LEPUDEC",2010,NA,NA,-72.674003,-35.969997
"Gomortega keule (Molina) Gunckel","212","LEPUDEC",2010,NA,NA,-72.677001,-36.018999
"Gomortega keule (Molina) Gunckel","211","LEPUDEC",2010,NA,NA,-72.678999,-35.969003
"Gomortega keule (Molina) Gunckel","90","LEPUDEC",2004,NA,NA,-72.892823,-36.589155
"Gomortega keule (Molina) Gunckel","210","LEPUDEC",2010,NA,NA,-72.678999,-35.969003
"Gomortega keule (Molina) Gunckel","91","LEPUDEC",2004,NA,NA,-72.892812,-36.589164
"Gomortega keule (Molina) Gunckel","94","LEPUDEC",2004,NA,NA,-72.892811,-36.588794
"Gomortega keule (Molina) Gunckel","95","LEPUDEC",2004,NA,NA,-72.8928,-36.588776
"Gomortega keule (Molina) Gunckel","92","LEPUDEC",2004,NA,NA,-72.892812,-36.589155
"Gomortega keule (Molina) Gunckel","209","LEPUDEC",2010,NA,NA,-72.678999,-35.993998
"Gomortega keule (Molina) Gunckel","93","LEPUDEC",2004,NA,NA,-72.892799,-36.589218
"Gomortega keule (Molina) Gunckel","208","LEPUDEC",2010,NA,NA,-72.680003,-35.986996
"Gomortega keule (Molina) Gunckel","98","LEPUDEC",2004,NA,NA,-72.892754,-36.588811
"Gomortega keule (Molina) Gunckel","207","LEPUDEC",2010,NA,NA,-72.680003,-35.986996
"Gomortega keule (Molina) Gunckel","99","LEPUDEC",2004,NA,NA,-72.892732,-36.589199
"Gomortega keule (Molina) Gunckel","206","LEPUDEC",2010,NA,NA,-72.681,-35.972999
"Gomortega keule (Molina) Gunckel","96","LEPUDEC",2004,NA,NA,-72.892766,-36.58919
"Gomortega keule (Molina) Gunckel","205","LEPUDEC",2010,NA,NA,-72.681005,-35.977001
"Gomortega keule (Molina) Gunckel","97","LEPUDEC",2004,NA,NA,-72.892784,-36.588524
"Gomortega keule (Molina) Gunckel","204","LEPUDEC",2015,1,23,-72.680671,-36.048581
"Gomortega keule (Molina) Gunckel","203","LEPUDEC",2004,NA,NA,-72.683333,-35.966667
"Gomortega keule (Molina) Gunckel","202","LEPUDEC",2004,NA,NA,-72.683333,-35.983333
"Gomortega keule (Molina) Gunckel","201","LEPUDEC",2015,1,23,-72.688857,-35.987608
"Gomortega keule (Molina) Gunckel","200","LEPUDEC",2010,NA,NA,-72.689003,-35.982996
"Gomortega keule (Molina) Gunckel","116","LEPUDEC",2004,NA,NA,-72.805942,-36.462946
"Gomortega keule (Molina) Gunckel","236","LEPUDEC",2019,11,8,-72.711161,-36.039927
"Gomortega keule (Molina) Gunckel","115","LEPUDEC",2004,NA,NA,-72.805952,-36.462974
"Gomortega keule (Molina) Gunckel","235","LEPUDEC",2020,1,7,-72.955251,-36.693298
"Gomortega keule (Molina) Gunckel","114","LEPUDEC",2004,NA,NA,-72.806079,-36.462841
"Gomortega keule (Molina) Gunckel","234","LEPUDEC",2019,12,18,-72.940211,-36.699565
"Gomortega keule (Molina) Gunckel","113","LEPUDEC",2004,NA,NA,-72.8064,-36.464893
"Gomortega keule (Molina) Gunckel","233","LEPUDEC",2019,12,20,-72.914591,-36.713981
"Gomortega keule (Molina) Gunckel","112","LEPUDEC",2004,NA,NA,-72.806399,-36.464947
"Gomortega keule (Molina) Gunckel","232","LEPUDEC",2019,12,6,-72.877147,-36.534533
"Gomortega keule (Molina) Gunckel","111","LEPUDEC",2004,NA,NA,-72.80641,-36.464947
"Gomortega keule (Molina) Gunckel","231","LEPUDEC",2019,12,5,-72.86707,-36.717979
"Gomortega keule (Molina) Gunckel","110","LEPUDEC",2004,NA,NA,-72.810726,-36.444395
"Gomortega keule (Molina) Gunckel","230","LEPUDEC",2019,12,6,-72.930962,-36.648705
"Gomortega keule (Molina) Gunckel","109","LEPUDEC",2004,NA,NA,-72.810272,-36.493842
"Gomortega keule (Molina) Gunckel","229","LEPUDEC",2020,1,7,-72.871793,-36.623407
"Gomortega keule (Molina) Gunckel","108","LEPUDEC",2004,NA,NA,-72.816667,-36.45
"Gomortega keule (Molina) Gunckel","228","LEPUDEC",2019,12,13,-72.901105,-36.587352
"Gomortega keule (Molina) Gunckel","107","LEPUDEC",2004,NA,NA,-72.892241,-36.588766
"Gomortega keule (Molina) Gunckel","227","LEPUDEC",2020,1,23,-73.308043,-37.662011
"Gomortega keule (Molina) Gunckel","106","LEPUDEC",2004,NA,NA,-72.892533,-36.58915
"Gomortega keule (Molina) Gunckel","226","LEPUDEC",2019,3,26,-72.936792,-36.698027
"Gomortega keule (Molina) Gunckel","105","LEPUDEC",2004,NA,NA,-72.89258,-36.588223
"Gomortega keule (Molina) Gunckel","225","LEPUDEC",2010,NA,NA,-72.635998,-36.063004
"Gomortega keule (Molina) Gunckel","104","LEPUDEC",2004,NA,NA,-72.892659,-36.588197
"Gomortega keule (Molina) Gunckel","224","LEPUDEC",2010,NA,NA,-72.651005,-35.979004
"Gomortega keule (Molina) Gunckel","103","LEPUDEC",2004,NA,NA,-72.892667,-36.589125
"Gomortega keule (Molina) Gunckel","223","LEPUDEC",2010,NA,NA,-72.652001,-36.046003
"Gomortega keule (Molina) Gunckel","102","LEPUDEC",2004,NA,NA,-72.892713,-36.589081
"Gomortega keule (Molina) Gunckel","222","LEPUDEC",2010,NA,NA,-72.654997,-35.972998
"Gomortega keule (Molina) Gunckel","101","LEPUDEC",2004,NA,NA,-72.892737,-36.589036
"Gomortega keule (Molina) Gunckel","221","LEPUDEC",2010,NA,NA,-72.657998,-36.047004
"Gomortega keule (Molina) Gunckel","100","LEPUDEC",2004,NA,NA,-72.892735,-36.589109
"Gomortega keule (Molina) Gunckel","219","LEPUDEC",2004,NA,NA,-72.666667,-36
"Gomortega keule (Molina) Gunckel","218","LEPUDEC",2010,NA,NA,-72.667996,-35.997002
"Gomortega keule (Molina) Gunckel","217","LEPUDEC",2015,1,23,-72.667967,-36.008548
"Gomortega keule (Molina) Gunckel","216","LEPUDEC",2015,1,23,-72.668287,-36.008609
"Gomortega keule (Molina) Gunckel","138","LEPUDEC",2004,NA,NA,-72.805723,-36.46278
"Gomortega keule (Molina) Gunckel","137","LEPUDEC",2004,NA,NA,-72.805744,-36.462826
"Gomortega keule (Molina) Gunckel","136","LEPUDEC",2004,NA,NA,-72.805779,-36.462376
"Gomortega keule (Molina) Gunckel","135","LEPUDEC",2004,NA,NA,-72.805768,-36.46279
"Gomortega keule (Molina) Gunckel","134","LEPUDEC",2004,NA,NA,-72.805778,-36.462808
"Gomortega keule (Molina) Gunckel","133","LEPUDEC",2004,NA,NA,-72.805766,-36.463241
"Gomortega keule (Molina) Gunckel","132","LEPUDEC",2004,NA,NA,-72.805764,-36.463331
"Gomortega keule (Molina) Gunckel","131","LEPUDEC",2004,NA,NA,-72.805775,-36.463331
"Gomortega keule (Molina) Gunckel","251","LEPUDEC",2019,4,12,-73.309022,-37.681356
"Gomortega keule (Molina) Gunckel","130","LEPUDEC",2004,NA,NA,-72.805819,-36.462944
"Gomortega keule (Molina) Gunckel","250","LEPUDEC",2019,4,13,-73.30932,-37.682199
"Gomortega keule (Molina) Gunckel","129","LEPUDEC",2004,NA,NA,-72.805806,-36.463395
"Gomortega keule (Molina) Gunckel","249","LEPUDEC",2019,10,4,-72.925635,-36.74125
"Gomortega keule (Molina) Gunckel","128","LEPUDEC",2004,NA,NA,-72.805829,-36.46298
"Gomortega keule (Molina) Gunckel","248","LEPUDEC",2019,12,20,-72.914591,-36.713981
"Gomortega keule (Molina) Gunckel","127","LEPUDEC",2004,NA,NA,-72.805829,-36.46298
"Gomortega keule (Molina) Gunckel","247","LEPUDEC",2020,1,23,-73.212027,-37.687279
"Gomortega keule (Molina) Gunckel","126","LEPUDEC",2004,NA,NA,-72.805819,-36.463341
"Gomortega keule (Molina) Gunckel","246","LEPUDEC",2020,1,24,-73.309431,-37.682281
"Gomortega keule (Molina) Gunckel","125","LEPUDEC",2004,NA,NA,-72.805818,-36.463395
"Gomortega keule (Molina) Gunckel","245","LEPUDEC",2020,1,23,-73.309022,-37.68132
"Gomortega keule (Molina) Gunckel","124","LEPUDEC",2004,NA,NA,-72.80583,-36.463341
"Gomortega keule (Molina) Gunckel","244","LEPUDEC",2020,1,23,-73.310025,-37.666599
"Gomortega keule (Molina) Gunckel","123","LEPUDEC",2004,NA,NA,-72.805853,-36.463341
"Gomortega keule (Molina) Gunckel","243","LEPUDEC",2020,1,28,-72.68998,-35.987531
"Gomortega keule (Molina) Gunckel","122","LEPUDEC",2004,NA,NA,-72.805849,-36.463477
"Gomortega keule (Molina) Gunckel","242","LEPUDEC",2020,1,27,-72.439223,-35.758512
"Gomortega keule (Molina) Gunckel","121","LEPUDEC",2004,NA,NA,-72.805848,-36.463513
"Gomortega keule (Molina) Gunckel","241","LEPUDEC",2020,1,15,-72.658147,-35.975232
"Gomortega keule (Molina) Gunckel","120","LEPUDEC",2004,NA,NA,-72.80586,-36.463477
"Gomortega keule (Molina) Gunckel","119","LEPUDEC",2004,NA,NA,-72.805888,-36.462891
"Gomortega keule (Molina) Gunckel","118","LEPUDEC",2004,NA,NA,-72.805896,-36.462982
"Gomortega keule (Molina) Gunckel","117","LEPUDEC",2004,NA,NA,-72.805919,-36.462946
"Gomortega keule (Molina) Gunckel","159","LEPUDEC",2004,NA,NA,-72.792384,-36.455513
"Gomortega keule (Molina) Gunckel","158","LEPUDEC",2004,NA,NA,-72.792633,-36.449064
"Gomortega keule (Molina) Gunckel","157","LEPUDEC",2004,NA,NA,-72.792591,-36.454895
"Gomortega keule (Molina) Gunckel","156","LEPUDEC",2004,NA,NA,-72.79276,-36.454826
"Gomortega keule (Molina) Gunckel","155","LEPUDEC",2004,NA,NA,-72.79343,-36.455992
"Gomortega keule (Molina) Gunckel","154","LEPUDEC",2004,NA,NA,-72.793438,-36.458462
"Gomortega keule (Molina) Gunckel","152","LEPUDEC",2004,NA,NA,-72.800823,-36.535848
"Gomortega keule (Molina) Gunckel","151","LEPUDEC",2004,NA,NA,-72.804876,-36.463945
"Gomortega keule (Molina) Gunckel","150","LEPUDEC",2004,NA,NA,-72.805018,-36.46366
"Gomortega keule (Molina) Gunckel","149","LEPUDEC",2004,NA,NA,-72.805064,-36.464381
"Gomortega keule (Molina) Gunckel","148","LEPUDEC",2004,NA,NA,-72.805444,-36.463199
"Gomortega keule (Molina) Gunckel","147","LEPUDEC",2004,NA,NA,-72.805467,-36.463578
"Gomortega keule (Molina) Gunckel","146","LEPUDEC",2004,NA,NA,-72.805562,-36.463363
"Gomortega keule (Molina) Gunckel","145","LEPUDEC",2004,NA,NA,-72.805623,-36.463157
"Gomortega keule (Molina) Gunckel","144","LEPUDEC",2004,NA,NA,-72.805595,-36.46495
"Gomortega keule (Molina) Gunckel","143","LEPUDEC",2004,NA,NA,-72.805679,-36.462356
"Gomortega keule (Molina) Gunckel","142","LEPUDEC",2004,NA,NA,-72.805669,-36.463122
"Gomortega keule (Molina) Gunckel","141","LEPUDEC",2004,NA,NA,-72.805676,-36.463275
"Gomortega keule (Molina) Gunckel","140","LEPUDEC",2004,NA,NA,-72.805671,-36.463464
"Gomortega keule (Molina) Gunckel","139","LEPUDEC",2004,NA,NA,-72.8057,-36.462825
"Gomortega keule (Molina) Gunckel","179","LEPUDEC",2015,2,26,-72.783412,-36.448968
"Gomortega keule (Molina) Gunckel","178","LEPUDEC",2015,2,26,-72.783501,-36.449384
"Gomortega keule (Molina) Gunckel","177","LEPUDEC",2015,2,26,-72.783544,-36.449439
"Gomortega keule (Molina) Gunckel","176","LEPUDEC",2015,2,26,-72.783654,-36.449099
"Gomortega keule (Molina) Gunckel","175","LEPUDEC",2015,2,26,-72.783739,-36.449254
"Gomortega keule (Molina) Gunckel","174","LEPUDEC",2015,2,26,-72.783776,-36.449525
"Gomortega keule (Molina) Gunckel","173","LEPUDEC",2015,2,26,-72.784037,-36.449367
"Gomortega keule (Molina) Gunckel","172","LEPUDEC",2015,2,26,-72.784296,-36.441819
"Gomortega keule (Molina) Gunckel","171","LEPUDEC",2004,NA,NA,-72.786125,-36.453531
"Gomortega keule (Molina) Gunckel","170","LEPUDEC",2015,2,26,-72.789019,-36.44169
"Gomortega keule (Molina) Gunckel","12","LEPUDEC",2003,2,NA,-73.216667,-37.666667
"Gomortega keule (Molina) Gunckel","13","LEPUDEC",2004,NA,NA,-73.2,-37.683333
"Gomortega keule (Molina) Gunckel","18","LEPUDEC",2004,NA,NA,-72.966667,-36.6
"Gomortega keule (Molina) Gunckel","19","LEPUDEC",2000,12,NA,-72.966667,-36.6
"Gomortega keule (Molina) Gunckel","169","LEPUDEC",2004,NA,NA,-72.791388,-36.45599
"Gomortega keule (Molina) Gunckel","168","LEPUDEC",2004,NA,NA,-72.791534,-36.456371
"Gomortega keule (Molina) Gunckel","167","LEPUDEC",2004,NA,NA,-72.791812,-36.449707
"Gomortega keule (Molina) Gunckel","166","LEPUDEC",2004,NA,NA,-72.791997,-36.449458
"Gomortega keule (Molina) Gunckel","165","LEPUDEC",2004,NA,NA,-72.792201,-36.449345
"Gomortega keule (Molina) Gunckel","164","LEPUDEC",2004,NA,NA,-72.79236,-36.449645
"Gomortega keule (Molina) Gunckel","163","LEPUDEC",2004,NA,NA,-72.792384,-36.449591
"Gomortega keule (Molina) Gunckel","162","LEPUDEC",2004,NA,NA,-72.792395,-36.44961
"Gomortega keule (Molina) Gunckel","161","LEPUDEC",2004,NA,NA,-72.792406,-36.44961
"Gomortega keule (Molina) Gunckel","160","LEPUDEC",2004,NA,NA,-72.792314,-36.455611
"Gomortega keule (Molina) Gunckel","23","LEPUDEC",2004,NA,NA,-72.950781,-36.690535
"Gomortega keule (Molina) Gunckel","24","LEPUDEC",2004,NA,NA,-72.95,-36.683333
"Gomortega keule (Molina) Gunckel","29","LEPUDEC",2004,NA,NA,-72.95,-36.666667
"Gomortega keule (Molina) Gunckel","28","LEPUDEC",2000,5,NA,-72.95,-36.683333
"Gomortega keule (Molina) Gunckel","21","LEPUDEC",2004,NA,NA,-72.95,-36.75
"Gomortega keule (Molina) Gunckel","22","LEPUDEC",2004,NA,NA,-72.950887,-36.689943
"Gomortega keule (Molina) Gunckel","20","LEPUDEC",2010,NA,NA,-72.955545,-36.693213
"Gomortega keule (Molina) Gunckel","199","LEPUDEC",2015,1,23,-72.689072,-35.987865
"Gomortega keule (Molina) Gunckel","198","LEPUDEC",2015,1,23,-72.689496,-35.987774
"Gomortega keule (Molina) Gunckel","197","LEPUDEC",2015,1,23,-72.6901,-35.987587
"Gomortega keule (Molina) Gunckel","196","LEPUDEC",2015,1,23,-72.690253,-35.987293
"Gomortega keule (Molina) Gunckel","195","LEPUDEC",2015,1,23,-72.69042,-35.987657
"Gomortega keule (Molina) Gunckel","194","LEPUDEC",2015,1,23,-72.690524,-35.987145
"Gomortega keule (Molina) Gunckel","193","LEPUDEC",2015,1,23,-72.69079,-35.987529
"Gomortega keule (Molina) Gunckel","192","LEPUDEC",2015,1,23,-72.690951,-35.987324
"Gomortega keule (Molina) Gunckel","191","LEPUDEC",2015,1,23,-72.69106,-35.987777
"Gomortega keule (Molina) Gunckel","190","LEPUDEC",2000,10,NA,-72.7,-36.033333
"Gomortega keule (Molina) Gunckel","36","LEPUDEC",2004,NA,NA,-72.940657,-36.687062
"Gomortega keule (Molina) Gunckel","37","LEPUDEC",2015,4,9,-72.939905,-36.686652
"Gomortega keule (Molina) Gunckel","34","LEPUDEC",2015,4,9,-72.940025,-36.757615
"Gomortega keule (Molina) Gunckel","35","LEPUDEC",2015,4,9,-72.93996,-36.757533
"Gomortega keule (Molina) Gunckel","38","LEPUDEC",2015,4,9,-72.939869,-36.686742
"Gomortega keule (Molina) Gunckel","39","LEPUDEC",2015,4,9,-72.939637,-36.686657
"Gomortega keule (Molina) Gunckel","32","LEPUDEC",2015,4,9,-72.941318,-36.75825
"Gomortega keule (Molina) Gunckel","33","LEPUDEC",2015,4,9,-72.941238,-36.758321
"Gomortega keule (Molina) Gunckel","30","LEPUDEC",2004,NA,NA,-72.95,-36.616667
